start_sum,average_st,end_sum_1,GWBH,QXMC,Count_sport,Count_health,Count_entertainment,Count_life services,Count_business housing,Count_car,Count_tourist attrctions,Count_science_education_culture,Count_hotel,Count_financial,Count_transpoitation,Count_shopping,Count_company,Count_restaurant,Ar_uv,Ar_all,Count_bus,Count_subway,road_Le_1,road_Le_2,road_Le_3,road_Le_4,sum_road,Sum_grid_c,ave_price
307,9.32247557,302,180261,Futian,11,23,14,138,31,19,0,41,13,26,60,260,56,212,8.45E-07,2.19E-05,2,1,0.037797962,0.034477783,0.008914791,0.004674267,0.085864803,4259.870125,0
107,8.242990654,61,180266,Futian,2,3,0,7,5,9,0,2,0,0,9,14,5,10,0,2.19E-05,3,1,0.020228638,0.015087013,0.011648988,0.003858303,0.050822942,5975.472527,0
627,9.108452951,371,180267,Luohu,4,5,0,16,12,11,0,4,5,1,31,22,24,17,1.75E-06,2.19E-05,3,0,0.004563977,0.038486412,0.003413125,8.85E-05,0.046552059,6230.685211,0
338,8.772189349,227,180269,Luohu,2,8,2,38,9,52,2,6,3,0,17,65,6,63,1.46E-05,2.19E-05,0,0,0.036167611,0.035369894,0.027300391,0.008560307,0.107398203,26249.35449,0
408,10.03921569,1554,181106,Luohu,3,7,6,43,18,8,0,16,6,13,41,216,56,76,8.95E-06,2.19E-05,2,0,0.015149076,0.044534244,0.007363355,0.002051958,0.069098633,12485.78741,0
810,9.113580247,444,181882,Baoan,2,10,1,23,11,19,0,16,1,3,19,27,48,29,2.10E-05,2.19E-05,4,0,0.007538279,0.024891823,0.000471647,0.002809106,0.035710855,5871.158882,0
896,8.546875,384,181902,Nanshan,3,1,1,18,14,17,0,8,6,3,18,30,88,80,1.32E-05,2.19E-05,3,1,0.005650199,0.021428957,0.002812831,0.004201401,0.034093388,3684.716793,0
84,10.27380952,259,181925,Futian,0,0,0,3,4,0,0,1,0,0,8,0,13,0,1.04E-05,2.19E-05,1,0,0.023192024,0.014969994,0.009835435,0.002116451,0.050113904,3768.663307,0
275,10.71272727,886,181938,Luohu,3,5,2,22,9,16,1,21,2,1,15,20,28,14,0,2.19E-05,3,0,0.014164237,0.035891409,0.002397476,0.000596597,0.053049719,15504.6459,0
374,9.534759358,157,182720,Baoan,4,40,3,37,13,16,2,12,4,8,30,112,44,59,1.70E-05,2.19E-05,3,0,0.011310049,0.031806221,0.00040278,0.002804511,0.046323561,15770.76566,0
2321,8.701421801,375,183552,Baoan,2,11,5,51,12,19,0,9,4,4,34,161,26,47,2.19E-05,2.19E-05,3,0,0.026307719,0.010760205,0.003070585,0.001826208,0.041964717,13882.07436,0
298,7.989932886,1281,183562,Nanshan,1,8,4,22,12,8,1,5,2,2,10,39,51,50,0,2.19E-05,1,0,0.010003589,0.027287025,0.000773213,0.002339328,0.040403155,3147.091297,0
1060,9.266037736,314,183566,Nanshan,14,20,40,85,41,12,3,31,35,6,35,101,72,276,9.49E-06,2.19E-05,4,1,0.019768287,0.031205847,0.001156855,0.002365938,0.054496927,3843.4091,0
151,9.841059603,256,183570,Nanshan,4,14,7,68,18,8,1,14,19,0,24,96,55,184,1.02E-06,2.19E-05,0,0,0.010052795,0.019614761,0.005896013,0.003888596,0.039452165,1915.950703,0
62,10.03225806,83,183572,Nanshan,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2.19E-05,0,0,0.00971981,0.016325176,0.0100244,0.001466592,0.037535978,1734.153612,0
17,11.52941176,19,183573,Nanshan,4,0,1,8,4,8,1,4,3,1,7,8,16,24,0,2.19E-05,0,0,0.016395075,0.004409432,0.01807502,0.000456419,0.039335946,2222.360428,0
211,9.056872038,35,184407,Nanshan,10,17,2,34,13,8,0,34,3,9,19,46,93,103,0,2.19E-05,0,0,0.010296238,0.011854073,0.003240139,0.002922215,0.028312665,2129.536827,0
8,8.375,48,184408,Nanshan,12,8,3,45,7,3,0,28,10,0,9,66,12,98,0,2.19E-05,0,0,0.001561798,0.001388366,0.014618423,0.002542388,0.020110975,1406.912272,0
89,10.57303371,52,184419,Longhua,0,0,0,0,0,4,0,0,0,0,5,1,1,0,1.44E-06,2.19E-05,1,0,0.000303704,0.006795904,0.049145151,0.001894683,0.058139442,2033.687298,0
92,9.836956522,155,184471,Yantian,1,5,3,12,4,0,0,6,3,0,14,16,6,18,6.78E-07,2.19E-05,0,0,0.000179303,0.011695229,0.000271848,0.000631732,0.012778112,1823.387756,0
14,12.5,86,185240,Nanshan,0,0,0,1,0,0,0,10,0,0,4,3,0,4,0,2.19E-05,5,1,0.009024065,0.021332564,0.000396499,2.13E-05,0.030774439,1933.426712,0
7,11.14285714,499,185241,Nanshan,1,0,0,0,0,0,0,2,0,0,4,1,8,6,0,2.19E-05,1,0,0.007858871,0.004347657,0.002311981,0.005045091,0.0195636,1524.270723,0
42,9.142857143,7,185246,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0.009129426,0.00238993,0.009845074,0.001823448,0.023187878,1468.681415,0
8,6.875,7,186064,Nanshan,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.66E-07,2.19E-05,2,0,0.007223058,0.017910248,0.001157172,0.00369849,0.029988968,4588.335892,0
1164,8.908075601,153,186082,Longhua,9,25,7,111,17,26,2,23,26,3,31,136,18,103,1.51E-05,2.19E-05,4,0,0.004567296,0.041863936,0.024399511,0.000643669,0.071474412,3766.048721,0
674,9.037091988,340,193525,Baoan,0,0,0,4,1,2,0,0,1,0,4,1,5,2,3.99E-06,2.19E-05,3,0,0.017870407,0.025111633,0.000336721,0.003783756,0.047102517,3196.279583,0
524,9.124045802,348,194395,Longhua,5,7,2,18,8,4,0,11,2,0,13,29,2,29,1.34E-05,2.19E-05,5,1,0.004040364,0.020375581,0.001018574,0.00376825,0.029202769,7820.521683,0
381,9.244094488,256,194406,Longgang,3,1,2,17,9,12,0,7,10,1,21,17,70,32,3.72E-06,2.19E-05,0,0,0.010280201,0.011226108,0.007886483,0.011917986,0.041310778,1820.130913,0
1,12,36,194422,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.78E-08,2.19E-05,0,0,0.001586257,0.003299903,0.001596353,0.003780114,0.010262627,1910.431377,0
80,9.45,79,195225,Longhua,1,1,1,5,2,0,2,2,1,0,0,11,2,1,1.73E-05,2.19E-05,2,0,0.002229928,0.010486868,8.50E-05,0.002728245,0.015530017,4901.404945,0
318,9.367924528,1430,195237,Longgang,0,0,0,2,3,0,0,0,0,1,6,0,3,10,2.94E-07,2.19E-05,2,0,0.013854338,0.024050141,0.001124659,0.001060273,0.040089411,3568.888783,0
275,9.130909091,212,195238,Longgang,3,3,2,8,6,1,0,4,0,5,13,12,13,7,0,2.19E-05,2,0,0.004402134,0.003895346,0.006003116,0.004340029,0.018640625,2019.408777,0
1242,8.466183575,250,196058,Longhua,3,6,4,50,22,21,0,16,8,1,18,63,71,63,2.19E-05,2.19E-05,4,0,0.007711808,0.037802156,0.001580935,0.000830645,0.047925544,10008.19402,0
6,9.5,27,196086,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0.001376759,0.016061807,0.013592716,0.000513962,0.031545244,8113.359818,0
0,0,3,177726,Baoan,0,0,1,1,1,2,0,4,0,0,7,2,1,1,0,2.19E-05,1,0,0.021844931,0.011472192,0.004472607,0.001260296,0.039050026,5889.604431,0
0,0,122,183571,Nanshan,1,2,2,7,7,1,0,18,1,1,11,16,37,15,0,2.19E-05,2,0,0.011559647,0.020105896,0.010074587,0.003268109,0.045008239,1451.901283,0
0,0,7,194443,Longgang,0,7,1,30,3,10,1,6,2,1,7,45,58,41,0,2.19E-05,0,0,0.000630228,0.007736721,0.004700516,0.000223617,0.013291082,1273.373888,0
0,0,0,184470,Yantian,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7.11E-06,2.19E-05,5,0,0.011262845,0.01542537,0.001832175,0.001415944,0.029936334,2651.993996,0
0,0,0,185303,Yantian,10,7,0,11,7,5,1,9,6,1,14,12,1,14,0,2.19E-05,0,0,0.002819527,0.011623557,0.001688913,0.004130754,0.020262751,2712.999134,0
0,0,0,188554,Nanshan,0,2,1,1,0,1,0,0,0,0,3,5,12,5,0,2.19E-05,0,0,0.000274032,0.004858281,0.004081552,0.001331708,0.010545573,897.819313,0
1059,9.124645892,559,166087,Nanshan,5,4,1,18,22,11,5,21,9,11,29,34,38,41,2.07E-05,2.19E-05,2,1,0.007909511,0.030573722,0.00022028,0,0.038703513,2722.166649,0
735,10.05306122,1117,168583,Nanshan,4,3,0,21,14,3,1,11,0,1,13,10,9,6,0,2.19E-05,1,1,0.014986577,0.026912329,0.000656285,0,0.042555191,3730.462776,0
1,19,20,171070,Nanshan,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.19E-05,0,0,0.014251301,0.0026907,0.00258072,0,0.019522721,0,0
100,9.78,29,171075,Nanshan,3,1,1,3,3,0,1,0,0,0,7,3,6,0,0,2.19E-05,2,1,0.008687145,0.005187532,0.003828717,0,0.017703394,3702.362701,0
7,13,17,171918,Nanshan,7,2,0,10,6,2,0,17,0,1,26,7,4,4,0,2.19E-05,1,0,0.02578373,0.010881138,0.008674085,0,0.045338953,1490.176327,0
28,10.60714286,4,171919,Nanshan,1,1,0,6,1,0,1,0,0,0,13,3,5,3,0,2.19E-05,0,0,0.013132943,0.005463966,0.009801977,0,0.028398886,571.2196369,0
21,11.47619048,4,171920,Nanshan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.19E-05,1,0,0.02423404,0.003815601,0.009749652,0,0.037799293,1649.09716,0
62,11.38709677,78,171921,Nanshan,0,0,1,3,1,0,0,5,2,0,4,1,2,1,0,2.19E-05,0,0,0.009512671,0.001521957,0.0097131,0,0.020747728,893.2901993,0
6,10.66666667,1,171922,Nanshan,2,0,0,0,4,0,1,0,0,0,5,4,6,0,0,2.19E-05,0,0,0.004856546,0.002615553,0.009713458,0,0.017185557,490.8072376,0
1,22,104,171925,Nanshan,0,0,0,1,2,0,0,0,1,0,0,0,2,0,0,2.19E-05,3,0,0.006419703,0.004371181,0.009418505,0,0.020209389,765.977478,0
90,8.8,177,171926,Futian,1,1,6,8,0,2,2,2,1,0,9,7,2,15,1.48E-07,2.19E-05,0,1,0.00217477,0.000565314,0.003176595,0,0.005916679,996.3443146,0
20,13.35,15,172750,Nanshan,10,11,0,43,14,3,1,21,1,0,45,48,19,36,0,2.19E-05,0,0,0.028466012,0.017904301,0.001127007,0,0.04749732,5605.39358,0
16,13.375,189,172757,Nanshan,2,0,1,0,0,0,15,0,0,1,0,1,0,0,9.11E-06,2.19E-05,1,0,0.004513947,0.004242733,0.00016722,0,0.0089239,2950.192837,0
9,10.11111111,20,173593,Futian,1,2,0,3,2,13,3,6,0,1,13,7,22,2,0,2.19E-05,0,0,0.027502664,0.009389892,0.009747215,0,0.046639771,1042.729196,0
261,10.01915709,538,173596,Futian,2,1,1,7,3,21,0,5,0,10,15,5,13,5,1.33E-05,2.19E-05,2,1,0.013655348,0.033844352,0.013742967,0,0.061242667,4030.055237,0
580,8.553448276,1144,174426,Futian,3,13,1,27,23,8,0,14,5,12,39,42,43,39,2.14E-06,2.19E-05,4,1,0.011330291,0.047206906,0.000170519,0,0.058707716,3597.026985,0
188,10.36170213,1025,174427,Futian,9,8,1,43,13,8,2,15,4,20,26,38,66,54,0,2.19E-05,1,0,0.012545476,0.043732601,0.020013334,0,0.076291411,3060.199604,0
354,10.22881356,2333,174428,Futian,7,14,1,24,15,6,1,13,0,9,30,41,28,41,0,2.19E-05,5,0,0.009682459,0.057405292,0.000552074,0,0.067639825,3492.958061,0
199,10.72864322,3932,175267,Futian,3,1,0,12,7,1,0,19,0,17,18,9,4,8,3.86E-08,2.19E-05,2,1,0.028422872,0.018842409,0.000922564,0,0.048187845,19191.57141,0
108,9.731481481,1977,175268,Futian,1,0,0,9,5,0,0,2,0,31,22,7,12,8,0,2.19E-05,1,1,0.028821729,0.012750797,0.000920423,0,0.042492949,17891.80035,0
14,10.28571429,21,176066,Nanshan,1,0,1,3,0,1,0,3,1,0,6,6,2,8,0,2.19E-05,0,0,0.004544754,0.000677416,0.000431245,0,0.005653415,1118.238092,0
1,10,2,176891,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0.008516377,0.00070046,0.00035656,0,0.009573397,0,0
11,9.727272727,2,176897,Baoan,9,9,3,37,8,11,1,12,0,33,21,32,105,54,0,2.19E-05,2,1,0.017674751,0.007528166,0.00126103,0,0.026463947,6517.544518,0
51,9.921568627,85,176898,Baoan,6,9,3,33,7,3,0,17,1,5,15,45,8,24,0,2.19E-05,1,0,0.014018975,0.007190153,0.005123122,0,0.02633225,6926.723989,0
196,9.933673469,116,176967,Yantian,2,10,8,46,27,31,1,15,6,0,34,94,51,56,1.67E-05,2.19E-05,4,0,0.013539238,0.035617192,0.000976513,0,0.050132943,3320.001171,0
88,10.39772727,93,177727,Baoan,1,0,0,3,2,1,0,10,0,0,7,1,4,2,0,2.19E-05,1,0,0.01596215,0.022264866,0.000952108,0,0.039179124,7406.678406,0
235,10.03404255,239,177742,Nanshan,3,6,2,9,15,9,0,10,0,7,23,21,105,17,0,2.19E-05,1,0,0.002821241,0.039459329,0.001158127,0,0.043438697,4989.687981,0
14,8.928571429,8,177751,Nanshan,1,4,0,5,3,2,0,3,0,0,21,2,1,1,0,2.19E-05,0,0,0.000954859,0.003286544,0.001729791,0,0.005971194,2173.876415,0
234,9.08974359,272,177755,Futian,0,1,0,2,1,0,1,1,0,0,5,0,2,2,0,2.19E-05,3,0,0.012387646,0.034399543,0.000581476,0,0.047368665,4134.704121,0
410,9.675609756,442,178568,Nanshan,0,5,0,3,2,2,0,3,0,0,6,30,15,7,6.61E-07,2.19E-05,2,0,0.032009649,0.004673628,0.009738537,0,0.046421814,6604.050186,0
85,12.76470588,1085,178572,Nanshan,1,0,0,4,8,2,1,3,0,1,8,8,46,3,0,2.19E-05,5,1,0.025002602,0.035735917,0.001516417,0,0.062254936,5977.3153,0
232,9.310344828,1589,178574,Nanshan,6,17,3,33,20,6,1,6,18,1,23,49,27,130,0,2.19E-05,2,0,0.021287333,0.026808753,0.008644609,0,0.056740695,5098.236618,0
166,9.807228916,82,178576,Nanshan,0,1,0,4,2,3,2,1,0,0,4,0,2,2,0,2.19E-05,2,0,0.013381594,0.025450061,0.012576753,0,0.051408408,3044.076271,0
322,9.944099379,360,178578,Nanshan,3,0,0,4,2,18,0,5,0,2,14,9,15,1,7.19E-08,2.19E-05,3,0,0.022394477,0.014707332,0.009793197,0,0.046895006,4741.613312,0
248,9.278225806,54,178582,Nanshan,2,11,0,10,5,5,0,5,0,0,13,12,2,7,0,2.19E-05,6,1,0.017080123,0.039360755,0.009926948,0,0.066367826,4339.449575,0
41,9.024390244,4,178583,Nanshan,0,2,1,2,4,3,0,4,0,0,6,2,6,1,0,2.19E-05,0,0,0.003641462,0.020124181,0.009097434,0,0.032863077,2561.571238,0
58,9.982758621,27,178586,Futian,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.19E-05,2,0,0.005037439,0.012960633,0.010458691,0,0.028456763,4045.923317,0
43,8.790697674,3,178587,Futian,0,0,1,1,0,0,0,3,1,0,5,0,1,0,0,2.19E-05,1,0,0.020338716,0.00904755,0.020778737,0,0.050165003,3946.087662,0
115,9.043478261,33,178588,Futian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.19E-05,1,0,0.024750259,0.024528555,0.020057692,0,0.069336506,4266.680275,0
1927,9.193565127,1056,179394,Baoan,10,28,5,84,28,18,1,37,12,10,40,201,74,99,2.12E-05,2.19E-05,2,1,0.024893841,0.046862113,0.00074269,0,0.072498644,16145.54993,0
73,9.589041096,8,179420,Futian,4,4,0,12,4,6,0,4,0,0,6,9,1,1,0,2.19E-05,0,0,0.000586292,0.012060762,0.001414191,0,0.014061245,2094.605196,0
714,8.805322129,233,180238,Nanshan,3,11,6,15,10,14,0,11,3,1,17,20,31,22,4.25E-06,2.19E-05,1,0,0.004439312,0.021311868,0.008237368,0,0.033988548,4331.57906,0
119,9.420168067,61,181065,Nanshan,0,2,0,4,2,2,0,2,0,0,9,6,58,7,2.22E-07,2.19E-05,1,0,0.009757913,0.019758737,0.000775315,0,0.030291965,3221.643684,0
560,9.069642857,271,181109,Luohu,2,11,2,22,7,11,1,17,0,2,18,46,7,24,1.01E-07,2.19E-05,3,0,0.01141408,0.013860847,0.009595992,0,0.034870919,4519.967514,0
365,9.802739726,640,181898,Nanshan,2,2,0,3,6,2,0,0,2,1,3,7,50,22,0,2.19E-05,1,0,0.008090396,0.00285945,0.003275161,0,0.014225007,2313.251297,0
2072,8.99469112,731,183547,Baoan,1,9,0,26,10,8,0,20,2,5,8,32,34,13,2.12E-05,2.19E-05,5,0,0.021069032,0.026635725,0.000657855,0,0.048362612,10893.74141,0
91,9.098901099,60,183574,Nanshan,0,0,0,7,5,4,1,6,0,1,3,14,25,21,0,2.19E-05,0,0,0.000744681,0.004879398,0.017524254,0,0.023148333,2095.644484,0
104,9.153846154,16,184375,Baoan,1,1,0,11,2,0,10,1,0,0,7,2,1,3,4.26E-06,2.19E-05,0,0,0.008428429,0.003490149,0.003539272,0,0.01545785,4326.990341,0
439,9.06833713,539,184378,Baoan,0,1,0,4,5,4,0,0,0,0,2,6,46,3,9.46E-06,2.19E-05,1,0,0.005686524,0.010212171,0.00348027,0,0.019378965,7678.560295,0
334,9.24251497,391,184379,Baoan,2,3,1,16,14,16,0,2,4,0,12,21,93,27,2.19E-05,2.19E-05,1,0,0.012762894,0.029798188,0.004086477,0,0.046647559,9983.140503,0
24,7.833333333,29,184418,Longhua,0,0,0,4,2,2,0,0,1,0,0,7,3,7,0,2.19E-05,0,0,0.007991997,0.000105034,0.029376216,0,0.037473247,2484.406277,0
226,10.09292035,228,185209,Baoan,10,18,6,70,38,3,1,33,13,2,14,164,72,119,3.26E-06,2.19E-05,1,0,0.004721998,0.008210549,0.000755443,0,0.01368799,7408.405273,0
247,9.259109312,209,185210,Baoan,1,6,0,25,16,13,0,5,4,0,11,62,63,31,1.97E-05,2.19E-05,1,0,0.007545539,0.022824922,0.0001545,0,0.030524961,7403.260361,0
199,10.52261307,205,185249,Longhua,1,0,0,4,1,0,3,1,0,0,1,1,0,0,1.44E-08,2.19E-05,2,0,0.00947612,0.013451258,0.000579539,0,0.023506917,3111.15313,0
18,9.722222222,9,185250,Longhua,4,2,1,24,8,7,1,22,4,2,6,26,5,36,4.63E-08,2.19E-05,6,1,0.009760451,0.009957254,0.030001955,0,0.04971966,3362.988365,0
91,9.989010989,135,185304,Yantian,1,1,1,21,5,4,0,3,33,0,14,35,3,34,0,2.19E-05,4,0,0.004006359,0.017375506,0.00036037,0,0.021742235,2247.393303,0
4,16.5,18,186075,Nanshan,2,4,2,12,1,0,0,3,4,2,6,12,5,10,0,2.19E-05,0,0,0.002934341,0.009642457,0.009749882,0,0.02232668,672.2335808,0
1274,9.087127159,223,186081,Longhua,19,16,5,89,5,13,0,57,2,0,21,92,21,77,7.97E-06,2.19E-05,3,0,0.023106079,0.020959601,0.001310722,0,0.045376402,3258.653786,0
636,8.63836478,244,186872,Baoan,4,13,9,85,14,3,0,5,24,0,6,125,21,219,2.19E-05,2.19E-05,2,0,0.006170787,0.027215452,0.000805062,0,0.034191301,5835.190971,0
18,10.22222222,54,186907,Nanshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0.033119161,0.006129199,0.009098294,0,0.048346654,702.2530508,0
1,18,2,187722,Nanshan,0,0,0,1,0,1,0,2,0,0,0,1,5,0,0,2.19E-05,0,0,0.016144418,0.005425562,0.001729073,0,0.023299053,1260.158015,0
84,9.345238095,47,187741,Longhua,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2.19E-05,0,0,0.005292046,0.019894924,0.016113923,0,0.041300893,1362.202627,0
248,9.495967742,194,187742,Longhua,0,1,0,8,1,4,0,3,0,0,28,7,5,5,0,2.19E-05,1,0,0.015377365,0.01314815,0.01011702,0,0.038642535,1959.830008,0
83,10.02409639,36,188573,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.19E-05,3,0,0.013922088,0.01856096,0.007591937,0,0.040074985,1161.219862,0
977,8.59877175,191,188575,Longhua,0,0,0,11,6,2,2,2,7,0,12,61,31,27,8.01E-06,2.19E-05,2,0,0.030362161,0.004308999,0.005419822,0,0.040090982,1768.018431,0
388,10.1185567,419,189406,Longhua,2,9,8,65,23,5,0,17,33,3,19,58,76,81,2.57E-08,2.19E-05,1,0,0.022977615,0.015803184,0.000195767,0,0.038976566,1825.993454,0
734,8.995912807,156,189407,Longhua,1,0,0,6,8,2,2,3,2,0,13,7,12,1,1.37E-05,2.19E-05,3,0,0.01494412,0.023128996,0.000295703,0,0.038368819,2686.214005,0
2,8,2,190234,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0.004245243,0.000329076,0.006545952,0,0.011120271,324.2349653,0
476,9.506302521,373,190238,Longhua,11,8,13,45,9,8,1,35,5,10,13,69,17,82,6.26E-06,2.19E-05,5,0,0.029498777,0.016064905,0.001968043,0,0.047531725,2284.239944,0
1228,8.511400651,122,190239,Longhua,12,25,9,89,55,14,2,16,28,6,33,139,45,151,2.14E-05,2.19E-05,1,0,0.005612249,0.042104778,3.31E-05,0,0.047750079,2596.506916,0
12,11.91666667,74,190270,Longgang,0,0,0,0,1,1,0,0,0,0,1,4,7,0,0,2.19E-05,1,0,0.005500946,0.01056024,0.000977259,0,0.017038445,1727.050931,0
7,13.28571429,7,190272,Longgang,0,1,1,5,3,2,0,1,0,1,5,3,21,12,0,2.19E-05,0,0,0.009614833,0.002603607,0.001845851,0,0.014064291,475.5577116,0
2,10.5,2,191025,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,2,0,0.021822133,0.021517542,0.023016885,0,0.06635656,0,0
82,9.890243902,139,191026,Baoan,0,0,0,32,0,5,0,1,1,7,23,36,1,14,0,2.19E-05,2,0,0.017042451,0.014462532,0.021801323,0,0.053306306,900.1208038,0
10,8.3,3,191066,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0.012491173,0.010327299,0.010008434,0,0.032826906,383.1976004,0
163,12.55828221,315,191857,Baoan,0,0,0,6,0,0,0,0,0,0,0,2,0,1,0,2.19E-05,2,1,0.010579241,0.010284963,0.006649341,0,0.027513545,0,0
27,10.81481481,225,191858,Baoan,0,0,0,46,0,1,0,0,0,3,5,58,1,15,0,2.19E-05,2,0,0.014289493,0.029150508,0.011776196,0,0.055216197,1216.012448,0
28,8.642857143,17,191898,Longhua,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2.19E-05,0,0,0.011107027,0.004791416,0.009881523,0,0.025779966,1149.367042,0
20,11.5,49,191917,Longgang,0,0,0,9,5,0,0,0,0,0,6,12,21,6,3.88E-06,2.19E-05,1,0,0.008620736,0.011627112,0.003275556,0,0.023523404,5517.450188,0
85,8.988235294,28,191932,Longgang,0,0,0,6,3,1,1,0,2,0,3,12,20,12,2.92E-08,2.19E-05,1,0,2.42E-05,0.002995771,0.006917108,0,0.009937108,903.6427059,0
39,10.97435897,269,192693,Baoan,0,0,0,3,0,0,0,2,0,0,2,0,1,1,0,2.19E-05,0,0,0.010260469,0.000268086,0.002875235,0,0.01340379,6203.433525,0
137,9.430656934,78,192729,Longhua,0,0,0,3,0,1,0,0,0,0,0,0,13,0,0,2.19E-05,1,0,0.011675525,0.004117414,0.015522292,0,0.031315231,3202.55673,0
16,11,35,192760,Longgang,0,0,1,0,0,7,0,0,0,0,2,0,4,0,1.14E-06,2.19E-05,0,0,0.015862151,0.018417216,0.012150909,0,0.046430276,3011.557785,0
115,9.373913043,270,193524,Baoan,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2.19E-05,0,0,0.004177243,0.010802863,0.006047003,0,0.021027109,2381.29287,0
76,9.157894737,42,193561,Longhua,0,3,0,6,4,0,0,3,2,0,2,7,13,9,1.93E-07,2.19E-05,2,0,0.011338833,0.002839169,0.011335319,0,0.025513321,5444.852646,0
615,8.848780488,141,193563,Longhua,5,18,3,45,9,13,0,34,4,4,36,47,68,36,1.44E-06,2.19E-05,4,0,0.028233173,0.007324292,0.000993096,0,0.036550561,5442.018688,0
40,8.2,81,193577,Longgang,0,0,0,5,4,4,0,2,2,1,8,16,17,5,0,2.19E-05,2,0,0.005781768,0.002071821,0.000326226,0,0.008179815,1648.196028,0
22,12.5,180,193579,Longgang,1,4,2,26,6,0,0,5,6,1,1,23,103,70,0,2.19E-05,1,0,0.010216893,0.004990186,0.000129929,0,0.015337008,1539.868567,0
137,8.861313869,67,194393,Longhua,0,0,0,3,0,0,0,0,0,0,3,0,3,2,3.29E-06,2.19E-05,2,0,0.023948548,0.000578274,0.009187987,0,0.033714809,7444.75946,0
347,9.002881844,746,194405,Longgang,0,0,0,0,4,0,0,3,0,0,7,1,1,5,1.58E-05,2.19E-05,3,1,0.028914613,0.005309772,0.006534042,0,0.040758427,2707.629932,0
200,8.93,150,194407,Longgang,4,11,2,42,10,1,0,15,2,3,6,38,2,22,6.46E-07,2.19E-05,0,0,0.013405647,0.013851868,0.001063021,0,0.028320536,1822.177902,0
8,15.625,29,194423,Longgang,0,0,0,3,1,6,0,0,0,0,0,0,5,1,3.44E-06,2.19E-05,2,0,0.019313907,0.007298528,0.010294202,0,0.036906637,4432.848701,0
98,5,111,195187,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0.003753363,0.023425346,0.029076056,0,0.056254765,3006.176113,0
94,8.723404255,40,195224,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45E-06,2.19E-05,0,0,0.001793123,0.003649623,0.010084136,0,0.015526882,4194.308594,0
33,13.54545455,107,195254,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50E-08,2.19E-05,0,0,0.010814167,0.011771218,0.010037765,0,0.03262315,4814.002235,0
38,9.578947368,42,196019,Baoan,0,0,0,1,3,0,0,0,0,0,2,1,2,0,5.43E-07,2.19E-05,4,1,0.013947247,0.038487077,0.021399999,0,0.073834323,2896.250031,0
180,9.555555556,66,196056,Longhua,0,0,0,1,0,0,2,0,0,0,0,2,1,0,3.87E-06,2.19E-05,1,0,0.002205039,0.005083969,0.010295245,0,0.017584253,3446.893082,0
525,9.346666667,298,196060,Longhua,2,13,1,38,13,7,1,18,9,8,13,77,67,33,2.08E-05,2.19E-05,4,1,0.016263637,0.028470427,0.000758279,0,0.045492343,7433.442749,0
0,0,21,171071,Nanshan,0,0,0,2,0,6,0,0,0,0,3,0,10,0,0,2.19E-05,0,0,0.001327061,0.009969408,0.005887845,0,0.017184314,0,0
0,0,13,179419,Futian,3,0,0,2,3,0,0,2,0,0,1,1,0,2,0,2.19E-05,2,0,0.004675334,0.005772049,0.015728982,0,0.026176365,2105.299961,0
0,0,9,193591,Longgang,0,0,0,1,0,5,0,0,0,0,0,1,4,3,0,2.19E-05,1,0,0.003141526,0.00079671,0.007177656,0,0.011115892,2960.945072,0
0,0,0,172861,Longgang,2,0,1,5,1,2,2,0,7,0,6,19,5,11,0,2.19E-05,3,0,0.006681571,0.019899404,0.005901367,0,0.032482342,377.4321275,0
0,0,0,191938,Longgang,1,0,0,3,7,0,0,12,1,0,2,24,11,22,0,2.19E-05,0,0,0.010199371,0.002037987,0.001885909,0,0.014123267,680.0063062,0
64,9.9375,78,163588,Nanshan,0,0,0,2,2,0,0,0,0,0,2,0,3,0,0,2.19E-05,1,0,0.004232495,0.016896983,0,0,0.021129478,3226.17155,0
